"File exported from UTC Confirmations Portal on December 10, 2020, 12:06 EST"

Supplier Code:,0000164499
Supplier Name:,TRIPLE INC
User Email:,pkarchner@tripleinc.com
* Date Format: MM/DD/YYYY,"List Separator: Comma (,)"

** INSTRUCTIONS:,"Please only edit Columns M-O below row 12. All columns must be present and do not duplicate or delete columns. Any rows other than 11 and 12 may be  removed. Additional columns will be ignored as long as they don't duplicate a required column header. Naming of the column header row cannot be modified. The ordering of columns is flexible. When importing your file back into the Confirmations screen, please make sure all cells have a value matching the exported format. Date format must be MM/DD/YYYY."
** REASON CODES:,Capacity Issue,Import/ Export Control,Input Material (Vendor Supplied),Machine Down Time,Producibility Technical,Quality,Supplier Other,Natural Disaster,Commercial Issues  (Ex: PO terms/pricing),UTC Supplied Input Material,UTC Receiving/ Shipping,UTC Schedule under lead time / change,UTC Transportation / Logistics,UTC Engineering,UTC Other

PRIORITY,PRODUCT_ID,OPEN_QTY,ORDER_TYPE,ORDER_ID,ITEM_ID,SCH_LINE,REVISION_LVL,LOCATION,REQ_DATE,OTD_DATE,COMMIT_STAT,COMMIT_DATE,REASON_CODE,COMMENTS,CONTRACT_DPAS,CHANGE_DESCRIPTION,LAST_SUPPLIER_UPDATE
DPAS,825669-1,4,ZLTA,H117214A,880,2118,-,2702,03/30/2021,03/30/2021,COMMITTED,03/30/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|1.0||N/A|UN-RAT|N|3.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825669-1,4,ZLTA,H117214A,880,2117,-,2702,04/21/2021,04/21/2021,COMMITTED,04/21/2021,UTC Schedule under lead time / change,,N00019-18-C-1037|DO-A1|N|2.0||N/A|UN-RAT|N|2.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825669-1,4,ZLTA,H117214A,880,2116,-,2702,05/25/2021,05/25/2021,COMMITTED,05/25/2021,UTC Schedule under lead time / change,,N/A|UN-RAT|N|4.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825669-1,1,ZLTA,H117214A,880,2113,-,2702,03/23/2021,03/23/2021,COMMITTED,03/23/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|1.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825669-1,4,ZLTA,H117214A,880,2112,-,2702,05/03/2021,05/03/2021,COMMITTED,05/03/2021,UTC Schedule under lead time / change,,N/A|UN-RAT|N|4.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825669-1,1,ZLTA,H117214A,880,2111,-,2702,03/23/2021,03/23/2021,COMMITTED,03/23/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|1.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825669-1,6,ZLTA,H117214A,880,1995,-,2702,03/02/2021,03/02/2021,COMMITTED,03/02/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|5.0||N00019-18-C-1037|DO-A1|N|1.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825656-1,4,ZLTA,H117214A,870,1451,-,2702,03/22/2021,03/22/2021,COMMITTED,03/22/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|4.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825656-1,20,ZLTA,H117214A,870,1448,-,2702,09/14/2021,09/14/2021,COMMITTED,09/14/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|6.0||N/A|UN-RAT|N|14.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825656-1,2,ZLTA,H117214A,870,1446,-,2702,03/12/2021,03/12/2021,COMMITTED,03/12/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|2.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825669-1,2,ZLTA,H117214A,880,2172,-,2702,07/28/2021,07/28/2021,COMMITTED,07/28/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,825669-1,2,ZLTA,H117214A,880,2144,-,2702,07/01/2021,07/01/2021,COMMITTED,07/01/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|1.0||N00019-18-C-1037|DO-A1|N|1.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825669-1,29,ZLTA,H117214A,880,2133,-,2702,06/29/2021,06/29/2021,COMMITTED,06/29/2021,UTC Schedule under lead time / change,,N00019-18-C-1037|DO-A1|N|3.0||N/A|UN-RAT|N|26.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825685-1,4,ZLTA,H117214A,900,2107,-,2702,03/30/2021,03/30/2021,COMMITTED,03/30/2021,UTC Schedule under lead time / change,,N00019-18-C-1037|DO-A1|N|3.0||N/A|UN-RAT|N|1.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825685-1,1,ZLTA,H117214A,900,2106,-,2702,03/30/2021,03/30/2021,COMMITTED,03/30/2021,UTC Schedule under lead time / change,,N/A|UN-RAT|N|1.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825685-1,4,ZLTA,H117214A,900,2105,-,2702,03/23/2021,03/23/2021,COMMITTED,03/23/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|1.0||N/A|UN-RAT|N|3.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825685-1,4,ZLTA,H117214A,900,2098,-,2702,02/05/2021,02/05/2021,COMMITTED,02/05/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|1.0||N00019-18-C-1037|DO-A1|N|3.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825685-1,4,ZLTA,H117214A,900,2097,-,2702,02/24/2021,02/24/2021,COMMITTED,02/24/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|4.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825685-1,1,ZLTA,H117214A,900,2086,-,2702,04/14/2021,04/14/2021,COMMITTED,04/14/2021,UTC Schedule under lead time / change,,N/A|UN-RAT|N|1.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825677-2,4,ZLTA,H117214A,890,2170,-,2702,07/28/2021,07/28/2021,UNCOMMITTED,07/28/2021,,,N/A|UN-RAT|N|4.0||,Please provide a commit date.,
DPAS,825685-1,2,ZLTA,H117214A,900,2161,-,2702,07/02/2021,07/02/2021,COMMITTED,07/02/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,825685-1,2,ZLTA,H117214A,900,2160,-,2702,07/02/2021,07/02/2021,COMMITTED,07/02/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,825685-1,4,ZLTA,H117214A,900,2159,-,2702,07/02/2021,07/02/2021,COMMITTED,07/02/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,825685-1,4,ZLTA,H117214A,900,2158,-,2702,07/02/2021,07/02/2021,COMMITTED,07/02/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,825685-1,6,ZLTA,H117214A,900,2157,-,2702,07/21/2021,07/21/2021,COMMITTED,07/21/2021,UTC Schedule under lead time / change,,N00019-18-C-1037|DO-A1|N|2.0||N/A|UN-RAT|N|4.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825685-1,4,ZLTA,H117214A,900,2122,-,2702,07/01/2021,07/01/2021,COMMITTED,07/01/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|1.0||N/A|UN-RAT|N|3.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825685-1,4,ZLTA,H117214A,900,2121,-,2702,07/02/2021,07/02/2021,COMMITTED,07/02/2021,UTC Schedule under lead time / change,,N00019-18-C-1037|DO-A1|N|1.0||N/A|UN-RAT|N|3.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825685-1,29,ZLTA,H117214A,900,2118,-,2702,06/22/2021,06/22/2021,COMMITTED,06/22/2021,UTC Schedule under lead time / change,,N00019-18-C-1037|DO-A1|N|3.0||N/A|UN-RAT|N|26.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825685-1,4,ZLTA,H117214A,900,2109,-,2702,06/02/2021,06/02/2021,COMMITTED,06/02/2021,UTC Schedule under lead time / change,,N/A|UN-RAT|N|4.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825685-1,2,ZLTA,H117214A,900,2108,-,2702,05/25/2021,05/25/2021,COMMITTED,05/25/2021,UTC Schedule under lead time / change,,N/A|UN-RAT|N|2.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825677-2,38,ZLTA,H117214A,890,2080,-,2702,05/25/2021,05/25/2021,COMMITTED,05/25/2021,UTC Schedule under lead time / change,,N00019-18-C-1037|DO-A1|N|4.0||N/A|UN-RAT|N|34.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825677-2,2,ZLTA,H117214A,890,2070,-,2702,05/03/2021,05/03/2021,COMMITTED,05/03/2021,UTC Schedule under lead time / change,,N/A|UN-RAT|N|2.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825677-2,4,ZLTA,H117214A,890,2069,-,2702,04/28/2021,04/28/2021,COMMITTED,04/28/2021,UTC Schedule under lead time / change,,N/A|UN-RAT|N|4.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825677-2,4,ZLTA,H117214A,890,2068,-,2702,03/30/2021,03/30/2021,COMMITTED,03/30/2021,UTC Schedule under lead time / change,,N00019-18-C-1037|DO-A1|N|2.0||N/A|UN-RAT|N|2.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825677-2,1,ZLTA,H117214A,890,2067,-,2702,04/21/2021,04/21/2021,COMMITTED,04/21/2021,UTC Schedule under lead time / change,,N/A|UN-RAT|N|1.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825677-2,4,ZLTA,H117214A,890,2066,-,2702,03/23/2021,03/23/2021,COMMITTED,03/23/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|2.0||N/A|UN-RAT|N|2.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825677-2,2,ZLTA,H117214A,890,2065,-,2702,03/05/2021,03/05/2021,COMMITTED,03/05/2021,UTC Schedule under lead time / change,,N00019-18-C-1037|DO-A1|N|1.0||N/A|UN-RAT|N|1.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825677-2,3,ZLTA,H117214A,890,1960,-,2702,01/06/2021,01/06/2021,COMMITTED,01/06/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|1.0||NOT DISCLOSED|UN-RAT|N|1.0||N00019-18-C-1037|DO-A1|N|1.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825677-2,2,ZLTA,H117214A,890,1956,-,2702,01/06/2021,01/06/2021,COMMITTED,01/06/2021,UTC Schedule under lead time / change,,NOT DISCLOSED|UN-RAT|N|1.0||N00019-18-C-1037|DO-A1|N|1.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825669-1,4,ZLTA,H117214A,880,2190,-,2702,08/04/2021,08/04/2021,COMMITTED,08/04/2021,,,N/A|UN-RAT|N|4.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825677-2,2,ZLTA,H117214A,890,2153,-,2702,07/21/2021,07/21/2021,COMMITTED,07/21/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,825677-2,4,ZLTA,H117214A,890,2152,-,2702,07/02/2021,07/02/2021,COMMITTED,07/02/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,825677-2,2,ZLTA,H117214A,890,2151,-,2702,07/02/2021,07/02/2021,COMMITTED,07/02/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,825677-2,4,ZLTA,H117214A,890,2124,-,2702,07/02/2021,07/02/2021,COMMITTED,07/02/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|1.0||N00019-18-C-1037|DO-A1|N|2.0||N/A|UN-RAT|N|1.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825677-2,2,ZLTA,H117214A,890,2123,-,2702,07/02/2021,07/02/2021,COMMITTED,07/02/2021,UTC Schedule under lead time / change,,N/A|UN-RAT|N|2.0||,Commit date has been provided. Thank you!,2020-12-08
,823707-2,7,ZLTA,H117214A,800,4065,A,2701,08/03/2021,08/03/2021,COMMITTED,08/03/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823707-2,2,ZLTA,H117214A,800,4067,A,2701,10/05/2021,10/05/2021,COMMITTED,10/05/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823707-2,2,ZLTA,H117214A,800,4074,A,2701,10/29/2021,10/29/2021,COMMITTED,10/29/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823707-2,1,ZLTA,H117214A,800,4075,A,2701,02/15/2022,02/15/2022,COMMITTED,02/15/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823707-2,2,ZLTA,H117214A,800,4097,A,2701,04/04/2022,04/04/2022,COMMITTED,04/04/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823707-2,2,ZLTA,H117214A,800,4099,A,2701,01/25/2022,01/25/2022,COMMITTED,01/25/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823707-2,6,ZLTA,H117214A,800,4102,A,2701,02/02/2022,02/02/2022,COMMITTED,02/02/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823707-2,1,ZLTA,H117214A,800,4112,A,2701,07/05/2022,07/05/2022,COMMITTED,07/05/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823707-2,5,ZLTA,H117214A,800,4113,A,2701,07/05/2022,07/05/2022,COMMITTED,07/05/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823707-2,8,ZLTA,H117214A,800,4114,A,2701,07/05/2022,07/05/2022,COMMITTED,07/05/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823716-1,10,ZLTA,H117214A,830,4239,A,2701,11/22/2021,11/22/2021,COMMITTED,11/22/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823716-1,8,ZLTA,H117214A,830,4238,A,2701,01/25/2022,01/25/2022,COMMITTED,01/25/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823716-1,10,ZLTA,H117214A,830,4197,A,2701,07/27/2021,07/27/2021,COMMITTED,07/27/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,823713-1,6,ZLTA,H117214A,810,4454,A,2701,03/30/2021,03/30/2021,COMMITTED,03/30/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|4.0||40ABV|DOA1|N|2.0||,Commit date has been provided. Thank you!,2020-12-08
,823713-1,6,ZLTA,H117214A,810,4455,A,2701,06/02/2021,06/02/2021,COMMITTED,06/02/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823713-1,6,ZLTA,H117214A,810,4456,A,2701,05/24/2021,05/24/2021,COMMITTED,05/24/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823713-1,3,ZLTA,H117214A,810,4457,A,2701,08/04/2021,08/04/2021,COMMITTED,08/04/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823713-1,7,ZLTA,H117214A,810,4458,A,2701,02/01/2022,02/01/2022,COMMITTED,02/01/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823713-1,4,ZLTA,H117214A,810,4518,A,2701,04/19/2022,04/19/2022,COMMITTED,04/19/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,819684-1,4,ZLTA,H117214A,780,2857,-,2701,05/07/2021,05/07/2021,COMMITTED,05/07/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,819684-1,6,ZLTA,H117214A,780,2858,-,2701,04/16/2021,04/16/2021,COMMITTED,04/16/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823713-3,7,ZLTA,H117214A,820,3509,A,2701,07/22/2022,07/22/2022,COMMITTED,07/22/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823713-3,5,ZLTA,H117214A,820,3510,A,2701,08/03/2022,08/03/2022,COMMITTED,08/03/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823713-3,6,ZLTA,H117214A,820,3511,A,2701,09/01/2022,09/01/2022,COMMITTED,09/01/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823713-3,6,ZLTA,H117214A,820,3512,A,2701,10/03/2022,10/03/2022,COMMITTED,10/03/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823713-3,7,ZLTA,H117214A,820,3513,A,2701,10/21/2022,10/21/2022,COMMITTED,10/21/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823713-3,6,ZLTA,H117214A,820,3515,A,2701,10/03/2022,10/03/2022,COMMITTED,10/03/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823713-3,2,ZLTA,H117214A,820,3519,A,2701,01/31/2023,01/31/2023,COMMITTED,01/31/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823713-3,8,ZLTA,H117214A,820,3520,A,2701,01/31/2023,01/31/2023,COMMITTED,01/31/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823713-3,6,ZLTA,H117214A,820,3534,A,2701,03/30/2023,03/30/2023,COMMITTED,03/30/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823713-3,3,ZLTA,H117214A,820,3535,A,2701,05/02/2023,05/02/2023,COMMITTED,05/02/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823713-3,8,ZLTA,H117214A,820,3516,A,2701,01/03/2023,01/03/2023,COMMITTED,01/03/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823713-3,5,ZLTA,H117214A,820,3517,A,2701,01/31/2023,01/31/2023,COMMITTED,01/31/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823716-1,6,ZLTA,H117214A,830,4188,A,2701,06/29/2021,06/29/2021,COMMITTED,06/29/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823713-1,4,ZLTA,H117214A,810,4390,A,2701,08/11/2021,08/11/2021,COMMITTED,08/11/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823713-1,3,ZLTA,H117214A,810,4392,A,2701,09/08/2021,09/08/2021,COMMITTED,09/08/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823713-1,2,ZLTA,H117214A,810,4393,A,2701,08/16/2021,08/16/2021,COMMITTED,08/16/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823713-1,2,ZLTA,H117214A,810,4416,A,2701,06/29/2021,06/29/2021,COMMITTED,06/29/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823713-1,3,ZLTA,H117214A,810,4418,A,2701,12/24/2021,12/24/2021,COMMITTED,12/24/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823713-1,7,ZLTA,H117214A,810,4420,A,2701,10/05/2021,10/05/2021,COMMITTED,10/05/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823713-1,3,ZLTA,H117214A,810,4429,A,2701,11/22/2021,11/22/2021,COMMITTED,11/22/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823713-1,8,ZLTA,H117214A,810,4474,A,2701,02/02/2022,02/02/2022,COMMITTED,02/02/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823713-3,6,ZLTA,H117214A,820,3507,A,2701,06/23/2022,06/23/2022,COMMITTED,06/23/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823713-3,8,ZLTA,H117214A,820,3514,A,2701,10/03/2022,10/03/2022,COMMITTED,10/03/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823713-3,3,ZLTA,H117214A,820,3508,A,2701,06/30/2022,06/30/2022,COMMITTED,06/30/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823707-2,6,ZLTA,H117214A,800,4117,A,2701,10/04/2022,10/04/2022,COMMITTED,10/04/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,825656-1,18,ZLTA,H117214A,870,1608,-,2702,08/03/2021,08/03/2021,COMMITTED,08/03/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,825656-1,26,ZLTA,H117214A,870,1607,-,2702,12/09/2021,12/09/2021,COMMITTED,12/09/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|21.0||N/A|UN-RAT|N|5.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825656-1,9,ZLTA,H117214A,870,1484,-,2702,11/12/2021,11/12/2021,COMMITTED,11/12/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|9.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825656-1,19,ZLTA,H117214A,870,1479,-,2702,09/29/2021,09/29/2021,COMMITTED,09/29/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|12.0||N/A|UN-RAT|N|7.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825656-1,5,ZLTA,H117214A,870,1464,-,2702,03/23/2021,03/23/2021,COMMITTED,03/23/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|5.0||,Commit date has been provided. Thank you!,2020-12-08
,825656-1,10,ZLTA,H117214A,870,1452,-,2702,01/05/2021,01/05/2021,COMMITTED,01/05/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,825656-1,3,ZLTA,H117214A,870,1437,-,2702,01/20/2021,01/20/2021,COMMITTED,01/20/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,825656-1,9,ZLTA,H117214A,870,1275,-,2702,01/05/2021,01/05/2021,COMMITTED,01/05/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823768-2,1,ZLTA,H117214A,850,1122,A,2701,12/23/2022,12/23/2022,COMMITTED,12/23/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823750-1,3,ZLTA,H117214A,840,2894,-,2701,05/20/2021,05/20/2021,COMMITTED,05/20/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823707-2,2,ZLTA,H117214A,800,3993,A,2701,06/29/2021,06/29/2021,COMMITTED,06/29/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,823707-2,3,ZLTA,H117214A,800,3994,A,2701,03/30/2021,03/30/2021,COMMITTED,03/30/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|1.0||40ABV|DOA1|N|2.0||,Commit date has been provided. Thank you!,2020-12-08
,823707-2,14,ZLTA,H117214A,800,3995,A,2701,05/10/2021,05/10/2021,COMMITTED,05/10/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823707-2,5,ZLTA,H117214A,800,3996,A,2701,08/04/2021,08/04/2021,COMMITTED,08/04/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823707-2,3,ZLTA,H117214A,800,4064,A,2701,10/12/2021,10/12/2021,COMMITTED,10/12/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823707-2,3,ZLTA,H117214A,800,4100,A,2701,03/28/2022,03/28/2022,COMMITTED,03/28/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823707-2,2,ZLTA,H117214A,800,4101,A,2701,07/05/2022,07/05/2022,COMMITTED,07/05/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823707-2,9,ZLTA,H117214A,800,4106,A,2701,11/22/2021,11/22/2021,COMMITTED,11/22/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823707-2,9,ZLTA,H117214A,800,4110,A,2701,04/04/2022,04/04/2022,COMMITTED,04/04/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823750-1,4,ZLTA,H117214A,840,2857,-,2701,06/04/2021,06/04/2021,COMMITTED,06/04/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823750-1,3,ZLTA,H117214A,840,2856,-,2701,05/13/2021,05/13/2021,COMMITTED,05/13/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823750-1,4,ZLTA,H117214A,840,2855,-,2701,04/30/2021,04/30/2021,COMMITTED,04/30/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823750-1,5,ZLTA,H117214A,840,2854,-,2701,04/09/2021,04/09/2021,COMMITTED,04/09/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
